source,utime,name,name_URL,reaction_count,like_count,comments_count,text
talokkamkun,1381064778,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,92,92,0,"[#มันไม่สวย]  สามีภรรยาคู่หนึ่ง รักกันมาก อยู่กินกันอย่างเข้าอกเข้าใจ พอภรรยารู้สามีจะไปต่างจังหวัด 3 วัน ก้อจัดแจงเตรียมเสื้อผ้าให้อย่างดี และไม่ลืมให้ ""คิงเท็กซ์"" ไปด้วย 3 อัน สามีจะได้ปลอดภัยจากเอดส์ เมื่อถึงกำหนด สามีกลับถึงบ้าน ภรรยาก้อจัดการตรวจกระเป๋า ปรากฎว่าเหลือ ""คิงเท็กซ์"" มา 1 อัน จึงถามสามีว่า...   ภรรยา : พี่ พี่... ทำไมเหลือมา 1 อัน อ่ะ   สามี : ก้อสองคนแรกมันไม่สวย เลยใช้ถุงยาง ""คิงเท็กซ์"" ส่วนคนที่ 3...หน้าตามันสวยดี พี่เลยใช้ ""คิงจวย""  ...  >>แอดมิน_แชมป์<<"
talokkamkun,1381051520,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,67,66,5,มาช้าก็ยังดีกว่าไม่มานะครับ  [#ประกวดมิสใหญ่นานชาติ]  ในการประกวดนางงามนานาชาติว่าของใครจะใหญ่ที่สุด มีผู้เข้าร่วมประกวดชิงความใหญ่มากมาย จนกรรมการตาเหลือกไปหลายคน เมื่อคัดจนเหบือสาวงาม 5 คนจาก 5 ชาติ และต่อไปนี้เป้นการตัดสินรอบสุดท้าย ผลการตัดสินมิสใหญ่ปี 2013...   รองอันดับ 5 ได้แก่ สาวงามจากไต้หวัน มิส ไห่หยี   รองอันดับ 4 ได้แก่ สาวงามจากฮ่องกง มิส หาดเท่าถี   รองอันดับ 3 ได้แก่ สาวงามจากออสเตรเลีย มิส เหอเบอรี่   รองอันดับ 2 ได้แก่ สาวงามจากเขมร มิส หารมโหรี   และสาวงามใหญ่ที่สุดชนะเลิศอันดับ 1 ได้แก่   สาวงามจากประเทศไทย มิส หอกสามสี  >>แอดมิน_แชมป์<<
talokkamkun,1380981528,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,90,90,4,[#มาหาหมอเพราะเหตุนี้]  อนงค์สาวสวยหยาดเยิ้มนางหนึ่ง เดินเข้าไปในร้านหมอ คุณหมอเห็นเทอ แล้วก้อใจปั่นป่วนจนทนไม่ได้ จำต้องโยนจรรยาแพทย์ทิ้งไปชั่วคราว เขาสั่งให้เธอถอดกางเกงออก แล้วก้อเริ่มลูบๆ คลำๆ ท่อนขาของเทอ   คุณหมอ : รู้มั้ยครับว่าหมอกำลังทำอะไรอยู่   สาวสวย : กำลังตรวจก้อนไขมันใช่มั้ยค่ะ ...   คุณหมอ :  แล้วรู้มั้ยครับว่า ตอนนี้หมอกำลังตรวจอะไร   สาวสวย : ตรวจมะเร็งทรวงอกใช่มั้ยค่ะ   คุณหมอ :    แล้วตอนนี้ละครับ หมอกำลังทำอะไร   สาวสวย : อ๋อ..ก้อกำลังจะติดเริมจากฉันไงค่ะ   ที่ฉันมาหาหมอก้อเพราะเหตุนี้ล่ะค่ะ  >>แอดมิน_แชมป์<<
talokkamkun,1380964866,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,53,53,2,มาแว้วววววคร๊ายบบบบ   ที่หายไป 3 วันไม่ได้หนีไปไหนนะ   แต่เฟสบุ๊คโดนระงับ 3 วัน   คิดถึงแฟนเพททุกๆคนเลยคร๊าบ  ...  >>แอดมิน_แชมป์<<
talokkamkun,1380689446,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,59,59,1,[#ไม่คืนดี]  คุณดีไปเถอะ กุไม่ดีด้วยหรอก   คุณชาตรีกะคุณวิภา แต่งงานกันมาหลายปี แต่ชีวิตคู่ไม่ค่อยจาเป็นสุขเท่าใดนัก มักจะทะเลาะเบาะแว้งกันอยู่เสมอ เวลาโกดกันทีไรก้อต้องเว้นภารกิจบนเตียงไป แต่โบราณท่านว่า ของเคยกินแต่ไม่ได้กินมันโหย คราวนี้ก้อเช่นเดียวกัน ทั้งคู่ทะเลาะกันอีกแล้ว และไม่ยอมคืนดีกันเป็นเวลานานหลายวัน ทั้งที่คนทั้ง 2 อยากเล่นเสียวเป้นที่สุด แต่ด้วยทิฐืมานะ ต่างคนก้อต่างไม่ยอมง้อกัน เมื่อถึงเวลานอน คนทั้งคู่ก้อนอนบนพื้น   คืนหนึ่ง คุณชาตรีอยากกินข้าวต้มเป็นกำลัง แต่ไม่...ยอมง้อเมีย จึงจัดแจงถอดชุดนอนออกให้!ชูหัวโด่เด่ ฝ่ายคุฯวิภาก้ออยากเหมือนกัน จึงถอดชุดนอนแล้วนอนลงเคียงคู่ ต่างคนต่างมองของลับของอีกฝ่าย ในที่สุดคุณวิภาก้อเหลืออดทนต่อไปไม่ไหว ยกก้นแอ่น!เข้าไปหา!ของคุณชาตรี พร้อมกับพูดว่า   ...เอ้า เธออยากจะคืนดีกับเค้าก้อดีไปเถอะ ฉันไม่ดีด้วยหรอก..
talokkamkun,1380679347,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,69,69,5,ระวังแตก  อาแปะแกเปิดร้านขายกาแฟ วันๆ ขายดีมากจนแก้วล้างแทบไม่ทัน แกจึงป่าวประกาศรับสมัครคนล้างแก้ว มีสาวน้อยวัยรุ่นมาสมัคร แกก็ให้ทำงานแต่ทุกวันที่ล้างแก้วจะต้องแตกไม่ต่ำกว่า 5-6 ใบ   วันหนึ่งแกจึงบอก ถ้าแก้วแตกจาหักเงิน ตกเย้นวันนั้นหลังเก็บร้าน สาวน้อยกำลังล้างแก้วอยู่   อาแปะ : อีหลู อีหลู ระวังแตก ...   สาววัยรุ่น : ระวังอยู่แล้วอาแปะ   อาแปะ : ระวังแตก ระวังแตก   สาววัยรุ่น : อั๊ว ระวังอยู่แล้ว กลัวโดนหักเงิน   อาแปะ : ไม่ใช่แก้วแตกน่อ..ระวังแตกลื้อ มังโผ่ออกมาล่อตาอั๊ว  >>แอดมิน_แชมป์<<
talokkamkun,1380638518,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,84,84,4,[#แม่ชีล้างบาป]  แม่ชี 4 คนต้องการสารภาพบาปกับบาทหลวง   แม่ชีคนที่ 1 : คุณพ่อค่ะ..อ้า..คือหนูเคยเห็น ค – ย ของผู้ชายค่ะ   บาทหลวง : เอ้า..ตรงไปที่ประตูโบสถ์นั่น จะมีบ่อน้ำศักสิทธิ์ เจ้าจงเอาน้ำในบ่อนั้นล้างหน้าล้างตาซะ...   แม่ชีคนที่ 2 : คุณพ่อค่ะ..อ้า คือหนูเคยจับ ค – ย ของผู้ชายค่ะ   บาทหลวง : ตรงไปที่ประตูโบสถ์นั่น จะมีบ่อน้ำศักสิทธิ์ เจ้าจงเอาน้ำในบ่อนั้นล้างมือเจ้าให้สะอาดซะ   แม่ชีคนที่ 3 : คุณพ่อค่ะ ... คือว่า หนูเคย....   ยังไม่ทันที่แม่ชีคนที่ 3 จะพูดจบ แม่ชีคนที่ 4 ก็แซงพูด   แม่ชีคนที่ 4 : เด๋วก่อนค่ะคุณพ่อขา ขอหนูสารภาพก่อนนะค่ะ คือว่าหนูขอใช้น้ำบ่อนี้บ้วนปากก่อน ก่อนที่อีนี่มันจะล้างปิ๊ของมันนะค่ะ  >>แอดมิน_แชมป์<<
talokkamkun,1380625339,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,58,58,0,คนผู้หญิง ต้องเคยอม แท่งยาวยาว   สีขาวขาว อมอร่อย ชายยื่นให้   หญิงอร่อย และก็เลีย แทบดอมดม   หญิงเริ่มขม จนน้ำหยด เพราะเลียเพลิน   หญิงอมนาน จนเบื่อ และเลียยาก...   แท่งก็แดง จนปากพอง อมไม่ได้   ชายเบื่อหน่าย เพราะหายแข็ง แทบขาดใจ   หญิงอยากให้ ชายซื้อใหม่……..แท่งไอติม  >>แอดมิน_แชมป์<<
talokkamkun,1380622821,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,38,38,2,เพทเงียบๆ โดนหวยแดกกันเพียบเลย ใช่ป่ะ
talokkamkun,1380618233,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,57,57,6,หารูยาก ที่พอเหมาะ ไว้เจาะแหย่   เจอรูหลวม ก็กลัวหลุด ระวังแจ   เจอรูคับ ลำบากแย่ แหย่ยากจัง   แหย่รูเล็ก มันคับไป แหย่ไม่คล่อง   แหย่รูสอง ยังแน่นไป ใจแทบคลั่ง...   แหย่รูสาม ก็น่าเบื่อ เหลือกำลัง   แหย่รูสี่ ยิ่งผิดหวัง หลวมเกินไป   รูหนึ่งสอง คับเกินไป ไม่ได้ที่   รูสามสี่ ก็ยิ่งหลวม ยามสวมใส่   ลองหลายรู ไม่เคยมัน ชักหวั่นใจ   ต้องซื้อใหม่ เข็มขัดที่…. พอดีเอว  >>แอดมิน_แชมป์<<
talokkamkun,1380603265,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,71,71,0,เกิดเป็นชาย ชาตรี นี้ลำบาก   บรรจงจับ ส่วนปลาย มือไม้สั่น   ออกแรงดันจนเหงื่อไหล แต่ใจสู้   ของมันอ่อน แหย่อย่างไร ไม่เข้ารู   อยากจะกู่ ตะโกนก้อง ร้องว่าเซ็ง!!...   ลองแหย่ใหม่ อีกหน ผลเหมือนเก่า   เราแก่เฒ่า แล้วหรือไร ไม่เหมาะเหม็ง   คนหนุ่มสาว เขาสดชื่น ใจครื้นเครง   แหย่ ตรงเผง ไม่ขมขื่น ชื่นดวงแด   ด้วยดวงตาเลือนลาง มองฟางฝ้า   ความชรา เข้ามาเยือน ชักจะแย่   เส้นด้ายอ่อน รูเข็มเล็ก เฝ้าเล็ง แล   กว่าจะแหย่ เข้าเข็มได้ แทบ วายปราณ  >>แอดมิน_แชมป์<<
talokkamkun,1380593949,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,49,49,0,วันนี้ผมจัดกลอนให้อ่านขำๆทั้งวันเลยนะครับ  หวังสนุก แฟนก็ยอม พร้อมเต็มที่   พอขยับ จะเดินหน้า ท่าไม่ดี   แฟนบอกพี่ วันนี้หนอ หนูขอลา...   ของเคยแข็ง ดันมาอ่อน สะท้อนจิต   แฟนคงคิด ว่าวันนี้ ไม่มีค่า   ที่หวังไว้ คงไม่สม ตรมอุรา   ต้องสิ้นท่า ของมันอ่อน ถอนฤทัย   เมื่อก่อนนั้น มันเคยแข็ง แกร่งชมัด   ลุยสะบัด ไม่เคยเบื่อ เหนือจดใต้   แต่ตอนนี้ มันอ่อนหมด หดหู่ใจ   ยางรถฉัน นั่นปะไร ใยจึงแบน  >>แอดมิน_แชมป์<<
talokkamkun,1380544449,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,90,90,3,"[#ลงสระผิด]  สาวมั่นแต่งชุดบิกินีตัวโปรดเพื่อไปว่ายน้า   ด้วยความที่เป็นสระเปิดใหม่   สาวเจ้าเลยไม่ทราบว่าเป็นสระสำหรับสุภาพบุรุษเท่านั้น...   อารมณ์ที่เห็นน้ำใสน่าแหวกว่าย เธอก็เลยโดดตูมลงไปในสระ   และว่ายน้ำด้วยความเพลิดเพลิน แต่พอเจ้าหล่อนจะขึ้นจากน้ำนี่สิ   บิกินีตัวจิ๋วท่อนล่างเกิดอันตรธานหายไปไหนไม่ทราบ ด้วยความตกใจ   เธอเลยรีบคว้าเอาป้ายที่ตั้งอยู่ข้างสระมาปิดจุดสำคัญ   ที่บัดนี้ไม่มีบิกินีปกปิดอีกต่อไปแล้ว แต่ด้วยเหตุผลใดไม่ทราบ   ผู้ชายที่อยู่ในบริเวณสระเริ่มเดินเข้ามาหาเธอเป็นกลุ่ม ๆ เธอประหลาดใจ   มากเลยก้มลงไปมองดูที่ป้าย “ตายแล้ว” เธอคิดในใจ   ก็ที่ป้ายนั่นเขียนเป็นภาษาอังกฤษตัวโตเลยว่า   ""FOR MEN ""   เธอเลยรีบพลิกป้ายกลับไปข้างหนึ่งทันที ปรากฏว่า ได้ผล   ผู้ชายที่เดินเข้ามาหาเธอ ต่างแตกกระจาย ออกไปเหมือนผึ้งแตกรัง   คราวนี้เธอเลยก้มดูป้ายอีกที เห็นมีข้อความเขียนเอาไว้ว่า   ”""อันตราย ลึก 3 เมตร  >>แอดมิน_แชมป์<<"
talokkamkun,1380537537,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,125,125,11,สองผัวเมีย เอากัน อยู่ในห้อง   ทั้งเสียงร้อง เสียงเตียง ดังหนักหนา   จนทำให้ ลูกน้อย ตื่นขึ้นมา   เห็นเต็มตา ว่าทำ อะไรกัน   ถึงตอนเช้า ลูกน้อยถาม เพราะสงสัย...   ว่าทำไม แม่ขึ้นนั่ง พ่ออย่างนั้น   ส่วนคุณแม่ บอกลูก แก้ตัวพลัน   ที่แม่นั่ง คุณพ่อนั้น เพื่อลดพุง   คุณพ่อยิ้ม เริงร่า ประทับจิต   ชมความคิด ของเมีย ช่างหัวสูง   ที่ขึ้นนั่ง ทั้งขย่ม เพื่อลดพุง   ช่างหัวสูง จริงหนอ นี่เมียใคร   ลูกจึงพูด มันคงลด ไม่ได้หรอก   ลูกน้อยบอก เพราะว่าลูก เห็นคนใช้   มาเป่าลม ตรงที่แม่ นั่งลงไป   มันจะลด ได้ไง แม่นึกดู.  >>แอดมิน_แชมป์<<
talokkamkun,1380528933,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,89,89,3,[#ของขวัญวันValentine]  กาลละครั้งหนึ่งนานมาแล้ว..มีสาวสวยคนหนึ่งท่าทางกลุ้มใจได้มาหาคุณแม่เพื่อขอคำปรึกษาว่าจะซื้ออะไรเป็นของขวัญวัน Valentine ให้กับแฟนหนุ่มดี   หญิงสาว “คุณแม่ขาใกล้จะถึงวัน Valentine แล้วค่ะ จะซื้ออะไรให้เค้าดี”   คุณแม่ “แฟนลูกเป็นคนยังงัยจ้ะ”...   หญิงสาว “เป็นคนดีมากค่ะ หล่อเข้าขั้นนายแบบมีความรับผิดชอบเหล้าไม่กิน บุหรี่ไม่สูบ ไม่เล่นการพนัน ไม่เจ้าชู้”   คุณแม่ “เค้ามีพี่น้องกี่คนจ้ะ ”   หญิงสาว “เค้าเป็นลูกคนเดียวค่ะ”   คุณแม่ “แล้วหน้าที่การงานของเค้าละลูก”   หญิงสาว “เค้าจบด๊อกเตอร์มาจากเมืองนอก หน้าที่การงานระดับผู้บริหาร ฐานะทางบ้านเข้าขั้นเศรษฐีเลยละค่ะคุณแม่ขา”  คุณแม่ : “แม่ว่า “ให้ท่า” เค้าเถอะลูก !!!”  >>แอดมิน_แชมป์<<
talokkamkun,1380521502,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,100,100,5,"[#งานแต่ง]  ในงานแต่งงานงานหนึ่ง ในขณะที่ดื่มกินกันไปได้สักพักใหญ่ พิธีกรในงานก็เชิญคู่บ่าวสาวขึ้นเวทีเพื่อกล่าวอะไรเล็กๆน้อยๆ   เป็นการขอบคุณแขกที่ให้เกียรติมาร่วมงานแต่ง   เจ้าบ่าวที่เริ่มจะได้ที่ก็ขึ้นกล่าวทันที ว่ากันเป็นกลอนเลย...   ""วันนี้ดีใจจะได้เมีย   หลังจากที่ได้เสียกันหลายหน   วันนี้จะมีเมียเป็นตัวตน   ขอบใจแขกทุกคนที่มางาน ”   พอกล่าวจบเท่านั้น พวกเพื่อนๆเจ้าบ่าวปรบมือกันเกรียวกราว ต่างก็พูดกันขรมว่า ” มันแน่จริงๆว่ะ…เพื่อนหนู ”  ฝ่ายเจ้าสาวก็รู้สึกอับอายและเสียหน้าเป็นอย่างยิ่ง จึงกล่าวขอบคุณ   บรรดาแขกที่มาร่วมงานด้วยเสียงหวานๆน่ารักว่า…” เช่นกันค่ะ ”   ” วันนี้ดีใจจะได้ผัว   หลังจากที่เสียตัวมาหลายหน   ในวันนี้จะมีผัวเป็นตัวตน   แต่เป็นคนที่เท่าไหร่…ไม่ได้จำ “  >>แอดมิน_แชมป์<<"
talokkamkun,1380516732,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,69,69,8,[#โอ้ยอยากได้]  เรื่องมีอยู่ว่า มีครอบครัวหนึ่งเป็นครอบครัวที่อบอุ่น  มีลูกคนเดียวเป็นผู้ชาย อายุ 5 ขวบแล้วเป็นเด็กน่ารักฉลาด  ...  มีน้าสาวมาพักที่บ้านและน้าสาวคนนี้เป็นม่ายมาแล้ว  คืนหนึ่งเด็กผู้ชายคนนี้เกิดปวดท้องฉี่ขึ้นมาเผอิญห้องน้ำต้องเดินผ่านห้อง   ที่น้าสาวนอนอยู่เสียด้วย ช่วงที่เขาเดินผ่านห้องน้าสาวเค้าได้ยิน   เสียงครวญครางของน้าสาวว่า  โอย โอย..อยากได้พบผู้ชายๆ สักคน   ....  ทำให้เขาสงสัยเป็นยิ่งนักเขาจึงแง้มประตูห้องของน้าสาวดูปรากฏว่า  น้าสาวนอนปิดตาพริ้ม เอามือลูบไล้ตัวเองและครวญครางตลอดเวลาว่า   ....  โอย....โอย..อยากได้พบผู้ชาย ๆ สักคน   ....  ยิ่งทำให้เขายิ่งสงสัยมากขึ้น อีกคืนต่อมาเขาเดินจะไปห้องน้ำ  ก็ได้ยินน้าสาวครวญครางเหมือนเดิม และเขาก็แง้มประตูดูอีก   ....  ปรากฏว่าน้าสาวแก้ผ้าล่อนจ้อน เอามือลูบไล้ตัวเองเหมือนเดิมและครวญครางเช่นเดิม  โอย....โอย..อยากได้ผู้ชายๆ   ....  ยิ่งทำให้เขาสงสัยมากยิ่งขึ้นตกคืนต่อมาเขาเดินผ่านห้องน้าสาวเช่นเดิม  แต่ปรากฏว่าคืนนี้เงียบไม่ได้ยินเสียงน้าสาวเช่นเคย  เขาสงสัยจึงแง้มประตูปรากฏว่าคืนนี้น้าสาวกำลังกอดรัดฟัดเหวี่ยงกับผู้ชายอยู่จริง ๆ   ....  เมื่อเขาเห็นเช่นนั้นเขาจึงรีบวิ่งไปที่ห้องเขาทันที  และจัดการแก้ผ้าจนล่อนจ้อนและเอามือลูบไล้ตัวเอง แล้วพูดว่า   ....   โอย....อยากได้จักรยาน ๆ   ....   โอย....โอย....อยากได้รถบังคับ...ๆๆๆๆ  >>แอดมิน_แชมป์<<
talokkamkun,1380513080,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,116,116,5,[#คุณอึ๊บเป็นมั้ย]  หนุ่มหนึ่งเดินไปไปเคาะประตูบ้านข้างๆ พอมีผู้หญิงคนหนึ่งเดินมาเปิดประตู เขาก็ถาม   “คุณอึ๊บเป็นมั้ย?”   หญิงข้างบ้านกระแทกประตูใส่หน้าปังใหญ่ ...   สองชั่วโมงถัดมา เขากลับมาใหม่แล้วถามด้วยคำถามเดิม “คุณอึ๊บเป็นมั้ย?”   หญิงข้างบ้านตะโกนด่า “ไอ้บ้า โรคจิต” แล้วกระแทกประตูใส่หน้าเหมือนเดิม   คราวนี้เธอเริ่มกลัวเลยโทรหาสามี แล้วเล่าเหตุการณ์ที่เกิดขึ้นให้ฟัง สามีก็ใจหาย รีบกลับมาอยู่เป็นเพื่อน เขาเตรียมปืนลูกซองเอาไว้รับมือ   เป็นดังคาด อีกสองชั่วโมงถัดมา ไอ้หนุ่มรายเดิมก็โผล่มาอีก หญิงข้างบ้านเปิดประตูรับอย่างมั่นใจเพราะมีสามีแอบอยู่หลังประตู   “คุณอึ๊บเป็นมั้ย?” ไอ้หนุ่มถามอย่างเดิม   “เป็นสิ มีปัญหาอะไรเหรอ” เธอสวนกลับอย่างมั่นใจ   “ก็ดี” ไอ้หนุ่มตอบ “หัดทำกับสามีคุณบ้าง แล้วบอกเขาด้วยว่าเลิกมายุ่งกับเมียผมซักที!!!”  >>แอดมิน_แชมป์<<
talokkamkun,1380506197,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,80,80,12,"[#โรคประหลาด]  มี ผู้ชายคนหนึ่งชื่อ สิงห์ เขาตื่นเช้ามาเข้าห้องน้ำแล้วสังเกตว่า ลูกอันทะของเขาสีน้ำเงิน เขาจึงไปหาหมอ หมอก็บอกว่ามันเป็นโรคชนิดหนึ่ง ถ้าไม่รีบตัดทิ้งมันจะลาม สิงห์ก็บอกว่าครับๆๆได้ครับ หมอก็ตัดออก สิงห์กลับบ้านนอนตื่นเช้ามาเข้าห้องน้ำมองกระจกแล้วสังเกดว่าลูกอันทะอีกข้าง หนึ่งกลายเป็นสีน้ำเงินเขาจึงไปหาหมออีก  หมอก็บอกว่ามันลาม !!...   ต้องรีบตัด ทิ้งมันก่อนที่มันจะลามอีก สิงห์ก็บอกว่าครับๆๆได้ครับหมอก็ตัดออก สิงห์กลับบ้านนอนตื่นเช้ามามองกระจกแล้วสังเกตว่า อวัยวะเพศชายทีเหลือกลายเป็นสีน้ำเงิน สิงห์จึงไปหาหมออีก หมอก็บอกว่ามันลาม   ต้อง รีบตัดทิ้ง สิงห์ก็ถามหมอว่าแล้วผมจะฉี่ยังไงละ หมอก็บอกว่าไม่เป็นไร หมอจะต่อท่อพลาสติกให้ สิงห์ก็บอกว่าครับๆๆได้ครับ หมอก็ตัดออกแล้วต่อท่อพลาสติกให้แล้ว สิงห์ก็กลับบ้านนอนตื่นเช้ามามองกระจกแล้วสังเกดอีกว่าท่อพลาสติกที่หมอให้กลาย เป็นสีน้ำเงิน สิงห์งงมากจึงกลับไปหาหมออีก หมอตกใจอย่างหนัก หมอเช็คอย่างละเอียด แล้วก็รู้ผลที่แท้จริง แล้วหมอก็บอก สิงห์ว่า ""ต้องเสียใจด้วยนะ กางเกงในคุณสีตก""  >>แอดมิน_แชมป์<<"
talokkamkun,1380446732,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,51,51,4,[#หลานย่า]  ชายคนนึงกำลังเดินเพื่อจะกับบ้าน   ระหว่างทางก็มีบางอย่างถูกขว้างลงมาจากหน้าต่างชั้นบนของบ้านเล็กๆ   ตกลงกลางกระหม่อมเขาพอดี.................ปรากฎว่ามันเป็นถุงยางอนามัยที่เพิ่งถูกใช้มาสดๆ...   ด้วยความโกรธเขาจึงเดินเข้าไปในบ้านแล้วเคาะประตูดังๆ   อยู่ๆ ก็มีหญิงชราคนนึงเดินมาเปิดประตู   หญิงชรา: มาหาใครหรือคะ   ชายคนนึง: ผมแค่อยากรู้ว่าใครอยู่ห้องชั้นบนครับ.....   หญิงชรา: อ๋อก็ลูกชายชั้นกับแฟนเขาอยู่ข้างบนน่ะคะ   ชายคนนึง: งั้นก็รู้ไว้! ว่าหลานชายคุณเพิ่งโดนโยนลงมาจากหน้าต่าง เมื่อกี้เอง   ++++++   >>แอดมิน_แชมป์<<
talokkamkun,1380437855,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,46,46,4,[#เทคนิคการครองคู่รักกันนานๆ]  รายการเจาะกายสัมภาษณ์เสี่ยแป๋งและภรรยา.   ว่ามีเทคนิคอย่างไร?   จึงใช้ชีวิตคู่กันอย่างชื่นมื่นยาวนาน.....   ต้องการให้คนรุ่นใหม่นำไปเป็นตัวอย่าง.   ชีวิตคู่จะได้มีความสุขและยั่งยืน..   ภรรยาเสี่ยแป๋ง : อ๋อ.ไม่มีอะไรมากหรอกค่ะ..ตอนที่แต่งงานกับพี่แป๋งใหม่ๆ   .พี่เขาพาไปฮันนีมูนที่..เขาวัง.ขนเอาสัมภาระบรรทุกบนหลังม้าขึ้นไป.   ขณะเดินทางม้าเกิดพยศ.ไม่ยอมเดินต่อ..พี่แป๋งเอามือลูบหัวแล้วพูดกับม้าว่า.   ครั้งที่ 1 ม้าจึงยอมเดินต่อขึ้นไปได้ครึ่งทาง.ม้าเกิดพยศอีก   พี่แป๋งเอามือลูบหัว..แล้วพูดว่า.ครั้งที่ 2 ม้าเลิกพยศและเดินต่อ.   เมื่อใกล่ถึงยอดเขา.ม้าเกิดพยศอีก.คราวนี้พี่แป๋ง.ไม่พูดอะไรเลยสักคำ ..   ค่อยๆ เดินเอามือไปลูบหัวแล้วหยิบปืนในกระเป๋ายิงเปรี้ยงเข้ากลางแสกหน้า   ม้าตายสนิทคาที่..หลังจากฮันนีมูนวันนั้นเป็นต้นมา.ชีวิตคู่ของเราก็มีแต่ความสุขราบรื่น.   มีบางครั้งที่ดิฉันโกรธ..โมโห.ไม่พอใจ.บ่นพูดจาว่ากล่าวรุนแรงไปบ้าง   พี่แป๋งก็เป็นฝ่ายยอม.. เป็นผู้ชายที่ใจดีมาก.ไม่โกรธ.ไม่โมโห   มีเมตตาเดินมาลูบหัว..แล้วกระซิบ ข้างหูว่า ครั้งที่ 1.   ++++  >>แอดมิน_แชมป์<<
talokkamkun,1380376303,แสดงความคิดเห็น,https://www.facebook.com/talokkamkun/#,88,88,8,อีกรอบนะครับ สำหรับสมาชิกใหม่ที่ยังไม่ได้อ่าน  [#ใครบาปกว่า]  ชายคนที่1.... เป็นหนุ่มที่มีความรับผิดชอบ รักครอบครัว ...   รักภรรยาและลูกสุดชีวิต ไม่เคยผิดลูกผิดเมียชาวบ้าน ปฏิบัติตนด้วยความดี   จนกระทั่งถึงแก่ชีวิต... ชายคนนี้ได้ไปที่นรก แต่ด้วยความดีที่เค้าได้กระทำ   พญายมจึงได้ให้ BENZ เพื่อให้เค้าได้ขับขี่ในนรกนั้น  ชายคนที 2 ..... รักครอบครัวเหมือนกัน แต่ก็มีแว่บโน่นแว่บนี่   ยุ่งกับภรรยาชาวบ้าน พอตกนรกไป พญายมจึงได้ให้ TOYOTA ไปขับ  ชายคนที่ 3..... ไม่มีความดีในชีวิต ชอบยุ่งกับลูกเมียชาวบ้าน   ไม่มีความรับผิดชอบอะไรเลย ไม่รักครอบครัวเลย สรุปก์คือ ไม่มีความดีอะไรเลย   เมื่อตกนรกไป เค้าจึงได้แค่ 'มอเตอร์ไซค์'  แต่แล้วมาวันนึง ทั้งสามคนได้มาเจอกันที่แยก ไฟแดง ทีหนึ่ง แต่เนื่องจากชายคนที่1 นั้น   หน้าตาหมองคล้ำ ดูเหมือนคนอมทุกข์ทั้งๆ ที่ขับ BENZ ก็ตาม ชายคนที่ 2    และคนที่ 3  จึงได้ถามไปว่า ทำไมถึงเป็นเช่นนี้   ชายคนที่ 1 จีงถอนหายใจ ดังเฮือก พร้อมกับตอบว่า   'เค้าเพิ่งจะเห็นภรรยาของเค้าขับ 'จักรยาน' ผ่านหน้าไปเมื่อสักครู่นี้เอง'  >>แอดมิน_แชมป์<<
